dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling
S10,S10,1103,1103,L1-full,24,2300,526,0.04031900002155453,0.0071297999820671976,262152192,0.87125,0.8712159929731444,0.4418444848405445,0.9451687499999999,0.015209125475285171,1.0,0.029962546816479405,518,0.9847908745247148,,,2.2381255999789573,0.25,,,5,0,,,,,
S10,S10,1103,1103,L1-top8,24,2300,8,0.00370850000763312,0.00029390002600848675,262471680,0.92375,0.9237470213680221,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,2.2381255999789573,0.25,8.0,,5,0,,,,,
S10,S10,1103,1103,L1-match,24,2300,8,0.0036265000235289335,0.000248699972871691,262479872,0.92375,0.9237470213680221,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,2.2381255999789573,0.25,8.0,,5,0,,,,,
S10,S10,1103,1103,SHIL-k8,24,2300,8,0.0033103000023402274,0.0004037999897263944,262483968,0.92375,0.9237470213680221,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,1.7017808999517001,,8.0,,1,0,,,,,
S10,S10,1103,1103,SC-L1,24,2300,8,0.0031684000277891755,0.00023800000781193376,526016512,0.92375,0.9237470213680221,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,67.887286400015,,8.0,0.9,80,0,8.0,8.0,0.15692077209772515,0.014788233084926217,0.17170900518265136
S10,S10,1103,1103,SC-SHIL,24,2300,8,0.0034727000165730715,0.00034339999547228217,367124480,0.92375,0.9237470213680221,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,51.091256899992004,,8.0,0.9,80,0,8.0,8.0,0.15692077209772515,0.014788233084926217,0.17170900518265136
S10,S10,1129,1129,L1-full,24,2300,123,0.012765999999828637,0.001381399983074516,270577664,0.89625,0.8962485409951078,0.26870395161128036,0.9677437500000001,0.06504065040650407,1.0,0.1221374045801527,115,0.9349593495934959,,,1.563220000010915,0.05,,,5,0,,,,,
S10,S10,1129,1129,L1-top8,24,2300,8,0.003500299993902445,0.0002688000095076859,270774272,0.9175,0.9174953591139501,0.18372997594529775,0.9796125,1.0,1.0,1.0,0,0.0,,,1.563220000010915,0.05,8.0,,5,0,,,,,
S10,S10,1129,1129,L1-match,24,2300,8,0.0034839999862015247,0.0002587999915704131,270778368,0.9175,0.9174953591139501,0.18372997594529775,0.9796125,1.0,1.0,1.0,0,0.0,,,1.563220000010915,0.05,8.0,,5,0,,,,,
S10,S10,1129,1129,SHIL-k8,24,2300,8,0.0034479000023566186,0.00026000000070780516,270782464,0.9175,0.9174953591139501,0.18372997594529777,0.9796125,1.0,1.0,1.0,0,0.0,,,1.396335099998396,,8.0,,1,0,,,,,
S10,S10,1129,1129,SC-L1,24,2300,8,0.0035862999502569437,0.0002614000113680959,534462464,0.9175,0.9174953591139501,0.18372997594529772,0.9796125,1.0,1.0,1.0,0,0.0,,,67.49828030000208,,8.0,0.9,80,0,8.0,8.0,0.15671360686617983,0.012539455806941406,0.16925306267312124
S10,S10,1129,1129,SC-SHIL,24,2300,8,0.004442100005690008,0.00027929997304454446,375570432,0.9175,0.9174953591139501,0.18372997594529772,0.9796125,1.0,1.0,1.0,0,0.0,,,61.50203530001454,,8.0,0.9,80,0,8.0,8.0,0.15671360686617983,0.012539455806941406,0.16925306267312124
S10,S10,1151,1151,L1-full,24,2300,135,0.01228089997312054,0.0017101999837905169,278806528,0.89375,0.89372990831079,0.29785408007755704,0.96073125,0.05925925925925926,1.0,0.11188811188811189,127,0.9407407407407408,,,1.4344985000207089,0.05,,,5,0,,,,,
S10,S10,1151,1151,L1-top8,24,2300,8,0.0033648000098764896,0.00024610001128166914,278990848,0.91625,0.9162341630214462,0.17257211463059796,0.9813875000000001,1.0,1.0,1.0,0,0.0,,,1.4344985000207089,0.05,8.0,,5,0,,,,,
S10,S10,1151,1151,L1-match,24,2300,8,0.003245400032028556,0.00024590000975877047,278990848,0.91625,0.9162341630214462,0.17257211463059796,0.9813875000000001,1.0,1.0,1.0,0,0.0,,,1.4344985000207089,0.05,8.0,,5,0,,,,,
S10,S10,1151,1151,SHIL-k8,24,2300,8,0.003423799993470311,0.000268499949015677,278994944,0.91625,0.9162341630214462,0.172572114630598,0.9813875000000001,1.0,1.0,1.0,0,0.0,,,1.3412717999890447,,8.0,,1,0,,,,,
S10,S10,1151,1151,SC-L1,24,2300,8,0.0032206999603658915,0.0002500000409781933,542711808,0.91625,0.9162341630214462,0.172572114630598,0.9813875000000001,1.0,1.0,1.0,0,0.0,,,48.3847250000108,,8.0,0.9,80,0,8.0,8.0,0.16836841833421842,0.013987541928548071,0.1823559602627665
S10,S10,1151,1151,SC-SHIL,24,2300,8,0.0031975999590940773,0.00024290004512295127,383807488,0.91625,0.9162341630214462,0.172572114630598,0.9813875000000001,1.0,1.0,1.0,0,0.0,,,50.176930099958554,,8.0,0.9,80,0,8.0,8.0,0.16836841833421842,0.013987541928548071,0.1823559602627665
S10,S10,1171,1171,L1-full,24,2300,87,0.011602999991737306,0.0012034999672323465,269606912,0.91375,0.9137336902758177,0.22548638622213107,0.9714687500000001,0.09195402298850575,1.0,0.16842105263157897,79,0.9080459770114943,,,1.503547800006345,0.05,,,5,0,,,,,
S10,S10,1171,1171,L1-top8,24,2300,8,0.004446500039193779,0.0006221999647095799,269770752,0.9275,0.9274959216455926,0.16458358331201364,0.9835125,1.0,1.0,1.0,0,0.0,,,1.503547800006345,0.05,8.0,,5,0,,,,,
S10,S10,1171,1171,L1-match,24,2300,8,0.004882599983830005,0.0004529000143520534,269778944,0.9275,0.9274959216455926,0.16458358331201364,0.9835125,1.0,1.0,1.0,0,0.0,,,1.503547800006345,0.05,8.0,,5,0,,,,,
S10,S10,1171,1171,SHIL-k8,24,2300,8,0.00604210002347827,0.0004626999725587666,269778944,0.9275,0.9274959216455926,0.16458358331201361,0.9835125,1.0,1.0,1.0,0,0.0,,,1.6064902999787591,,8.0,,1,0,,,,,
S10,S10,1171,1171,SC-L1,24,2300,8,0.00444920000154525,0.0003358000540174544,533471232,0.9275,0.9274959216455926,0.16458358331201361,0.9835125,1.0,1.0,1.0,0,0.0,,,50.77077040000586,,8.0,0.9,80,0,8.0,8.0,0.130082208289355,0.011726304666317557,0.14180851295567254
S10,S10,1171,1171,SC-SHIL,24,2300,8,0.004335000005085021,0.000311999989207834,374632448,0.9275,0.9274959216455926,0.16458358331201361,0.9835125,1.0,1.0,1.0,0,0.0,,,49.81256310001481,,8.0,0.9,80,0,8.0,8.0,0.130082208289355,0.011726304666317557,0.14180851295567254
S10,S10,1181,1181,L1-full,24,2300,134,0.017942399950698018,0.0017167000332847238,277872640,0.89375,0.8937418646115093,0.29727962841432254,0.9610375,0.05970149253731343,1.0,0.11267605633802817,126,0.9402985074626866,,,1.4505430000135675,0.05,,,5,0,,,,,
S10,S10,1181,1181,L1-top8,24,2300,8,0.003893399960361421,0.0002998000127263367,278081536,0.92,0.9199874980465698,0.17344338633819217,0.98204375,1.0,1.0,1.0,0,0.0,,,1.4505430000135675,0.05,8.0,,5,0,,,,,
S10,S10,1181,1181,L1-match,24,2300,8,0.004110799985937774,0.00028909998945891857,278081536,0.92,0.9199874980465698,0.17344338633819217,0.98204375,1.0,1.0,1.0,0,0.0,,,1.4505430000135675,0.05,8.0,,5,0,,,,,
S10,S10,1181,1181,SHIL-k8,24,2300,8,0.004600899992510676,0.00031969998963177204,278081536,0.92,0.9199874980465698,0.17344338633819212,0.98204375,1.0,1.0,1.0,0,0.0,,,1.4531331000034697,,8.0,,1,0,,,,,
S10,S10,1181,1181,SC-L1,24,2300,8,0.004158700001426041,0.00034610001603141427,541757440,0.92,0.9199874980465698,0.17344338633819217,0.98204375,1.0,1.0,1.0,0,0.0,,,48.584398599981796,,8.0,0.9,80,0,8.0,8.0,0.16552884462238737,0.01321971565026671,0.1787485602726541
S10,S10,1181,1181,SC-SHIL,24,2300,8,0.005265799991320819,0.0003649000427685678,382869504,0.92,0.9199874980465698,0.17344338633819217,0.98204375,1.0,1.0,1.0,0,0.0,,,51.60013919998892,,8.0,0.9,80,0,8.0,8.0,0.16552884462238737,0.01321971565026671,0.1787485602726541
S10,S10,1201,1201,L1-full,24,2300,113,0.010088100039865822,0.001298599992878735,235962368,0.9125,0.912499453121582,0.248818622180881,0.96963125,0.07079646017699115,1.0,0.13223140495867766,105,0.9292035398230089,,,1.473242099978961,0.05,,,5,0,,,,,
S10,S10,1201,1201,L1-top8,24,2300,8,0.0034013999975286424,0.00027050002245232463,236154880,0.93875,0.9387491386597624,0.15392490650026525,0.98603125,1.0,1.0,1.0,0,0.0,,,1.473242099978961,0.05,8.0,,5,0,,,,,
S10,S10,1201,1201,L1-match,24,2300,8,0.003318799950648099,0.00024860003031790257,236158976,0.93875,0.9387491386597624,0.15392490650026525,0.98603125,1.0,1.0,1.0,0,0.0,,,1.473242099978961,0.05,8.0,,5,0,,,,,
S10,S10,1201,1201,SHIL-k8,24,2300,8,0.0031207000138238072,0.00023220002185553312,236158976,0.93875,0.9387491386597624,0.15392490650026525,0.98603125,1.0,1.0,1.0,0,0.0,,,1.329910199972801,,8.0,,1,0,,,,,
S10,S10,1201,1201,SC-L1,24,2300,8,0.003160900028888136,0.00023740000324323773,550035456,0.93875,0.9387491386597624,0.15392490650026525,0.98603125,1.0,1.0,1.0,0,0.0,,,49.21546360000502,,8.0,0.9,80,0,8.0,8.0,0.1451753721413246,0.01240291087852812,0.15757828301985272
S10,S10,1201,1201,SC-SHIL,24,2300,8,0.0030587000073865056,0.00024189997930079699,391143424,0.93875,0.9387491386597624,0.15392490650026525,0.98603125,1.0,1.0,1.0,0,0.0,,,50.12616599997273,,8.0,0.9,80,0,8.0,8.0,0.1451753721413246,0.01240291087852812,0.15757828301985272
S10,S10,1213,1213,L1-full,24,2300,549,0.05856939998921007,0.009814999997615814,247685120,0.85,0.8499240240371688,0.49669803318778205,0.93474375,0.014571948998178506,1.0,0.028725314183123875,541,0.9854280510018215,,,1.855957199994009,0.25,,,5,0,,,,,
S10,S10,1213,1213,L1-top8,24,2300,8,0.003953200008254498,0.0003557000309228897,244465664,0.93375,0.9337449273459999,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,1.855957199994009,0.25,8.0,,5,0,,,,,
S10,S10,1213,1213,L1-match,24,2300,8,0.005030200001783669,0.00028740003472194076,244473856,0.93375,0.9337449273459999,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,1.855957199994009,0.25,8.0,,5,0,,,,,
S10,S10,1213,1213,SHIL-k8,24,2300,8,0.0036868000170215964,0.0003011000226251781,244486144,0.93375,0.9337449273459999,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,1.360973400005605,,8.0,,1,0,,,,,
S10,S10,1213,1213,SC-L1,24,2300,8,0.0032991000334732234,0.00025729998014867306,508063744,0.93375,0.9337449273459999,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,49.79618509998545,,8.0,0.9,80,0,8.0,8.0,0.14004399324817893,0.011002075831790695,0.15104606907996962
S10,S10,1213,1213,SC-SHIL,24,2300,8,0.004343200009316206,0.00029739999445155263,349171712,0.93375,0.9337449273459999,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,50.87107300001662,,8.0,0.9,80,0,8.0,8.0,0.14004399324817893,0.011002075831790695,0.15104606907996962
S10,S10,1231,1231,L1-full,24,2300,133,0.013163600000552833,0.002009499992709607,252489728,0.90375,0.9037462400875034,0.225273175491603,0.97365625,0.06015037593984962,1.0,0.11347517730496454,125,0.9398496240601504,,,1.5788019999745302,0.05,,,5,0,,,,,
S10,S10,1231,1231,L1-top8,24,2300,8,0.0036870999610982835,0.0003003000165335834,252661760,0.94,0.93999399939994,0.15047890982637405,0.98626875,1.0,1.0,1.0,0,0.0,,,1.5788019999745302,0.05,8.0,,5,0,,,,,
S10,S10,1231,1231,L1-match,24,2300,8,0.0037507000379264355,0.00026429997524246573,252665856,0.94,0.93999399939994,0.15047890982637405,0.98626875,1.0,1.0,1.0,0,0.0,,,1.5788019999745302,0.05,8.0,,5,0,,,,,
S10,S10,1231,1231,SHIL-k8,24,2300,8,0.00413369998568669,0.0002801999798975885,252669952,0.94,0.93999399939994,0.15047890982637405,0.98626875,1.0,1.0,1.0,0,0.0,,,1.496179400011897,,8.0,,1,0,,,,,
S10,S10,1231,1231,SC-L1,24,2300,8,0.0032873000018298626,0.0002589999930933118,516415488,0.94,0.93999399939994,0.15047890982637405,0.98626875,1.0,1.0,1.0,0,0.0,,,51.381687099987175,,8.0,0.9,80,0,8.0,8.0,0.15724391300999574,0.01235535657864946,0.16959926958864519
S10,S10,1231,1231,SC-SHIL,24,2300,8,0.003897200047504157,0.00028090004343539476,357449728,0.94,0.93999399939994,0.15047890982637405,0.98626875,1.0,1.0,1.0,0,0.0,,,55.25590829993598,,8.0,0.9,80,0,8.0,8.0,0.15724391300999574,0.01235535657864946,0.16959926958864519
S10,S10,1249,1249,L1-full,24,2300,119,0.010586899996269494,0.0012005000025965273,260718592,0.88625,0.8862412903487924,0.28941477664137577,0.96088125,0.06722689075630252,1.0,0.12598425196850394,111,0.9327731092436975,,,1.4848000000347383,0.05,,,5,0,,,,,
S10,S10,1249,1249,L1-top8,24,2300,8,0.003595600021071732,0.00023849995341151953,260890624,0.90875,0.9087430131369433,0.20869389613561165,0.9736812499999999,1.0,1.0,1.0,0,0.0,,,1.4848000000347383,0.05,8.0,,5,0,,,,,
S10,S10,1249,1249,L1-match,24,2300,8,0.003180300001986325,0.00022759998682886362,260898816,0.90875,0.9087430131369433,0.20869389613561165,0.9736812499999999,1.0,1.0,1.0,0,0.0,,,1.4848000000347383,0.05,8.0,,5,0,,,,,
S10,S10,1249,1249,SHIL-k8,24,2300,8,0.003333800006657839,0.0002410999732092023,260898816,0.90875,0.9087430131369433,0.20869389613561162,0.9736812499999999,1.0,1.0,1.0,0,0.0,,,1.383953400014434,,8.0,,1,0,,,,,
S10,S10,1249,1249,SC-L1,24,2300,8,0.0030678999610245228,0.00022909999825060368,524591104,0.90875,0.9087430131369433,0.20869389613561162,0.9736812499999999,1.0,1.0,1.0,0,0.0,,,49.18538040004205,,8.0,0.9,80,0,8.0,8.0,0.20811103859528007,0.016928071074249186,0.22503910966952925
S10,S10,1249,1249,SC-SHIL,24,2300,8,0.003200399980414659,0.00024580000899732113,365740032,0.90875,0.9087430131369433,0.20869389613561162,0.9736812499999999,1.0,1.0,1.0,0,0.0,,,52.4876985999872,,8.0,0.9,80,0,8.0,8.0,0.20811103859528007,0.016928071074249186,0.22503910966952925
S10,S10,1277,1277,L1-full,24,2300,135,0.01882100000511855,0.001729200012050569,268992512,0.8775,0.8774877487748776,0.31123478307919994,0.9575062499999999,0.05925925925925926,1.0,0.11188811188811189,127,0.9407407407407408,,,1.4543524999753572,0.05,,,5,0,,,,,
S10,S10,1277,1277,L1-top8,24,2300,8,0.004321299958974123,0.0003053999971598387,269164544,0.91,0.9099639855942376,0.17628876633633164,0.981175,1.0,1.0,1.0,0,0.0,,,1.4543524999753572,0.05,8.0,,5,0,,,,,
S10,S10,1277,1277,L1-match,24,2300,8,0.003521399979945272,0.0002615000121295452,269176832,0.91,0.9099639855942376,0.17628876633633164,0.981175,1.0,1.0,1.0,0,0.0,,,1.4543524999753572,0.05,8.0,,5,0,,,,,
S10,S10,1277,1277,SHIL-k8,24,2300,8,0.0038027000264264643,0.00028039998142048717,269180928,0.91,0.9099639855942376,0.17628876633633164,0.981175,1.0,1.0,1.0,0,0.0,,,1.4864573000231758,,8.0,,1,0,,,,,
S10,S10,1277,1277,SC-L1,24,2300,8,0.004178300034254789,0.00039389997255057096,532889600,0.91,0.9099639855942376,0.17628876633633164,0.981175,1.0,1.0,1.0,0,0.0,,,50.15986200008774,,8.0,0.9,80,0,8.0,8.0,0.1804289031220323,0.015817020684355337,0.19624592380638764
S10,S10,1277,1277,SC-SHIL,24,2300,8,0.004094299976713955,0.0002785000251606107,373972992,0.91,0.9099639855942376,0.17628876633633164,0.981175,1.0,1.0,1.0,0,0.0,,,52.62886779999826,,8.0,0.9,80,0,8.0,8.0,0.1804289031220323,0.015817020684355337,0.19624592380638764
S11,S11,1103,1103,L1-full,20,1330,60,0.008908800024073571,0.000687299994751811,273842176,0.8660714285714286,0.8660368271141461,0.29203472773219397,0.9532780612244898,0.06666666666666667,1.0,0.125,56,0.9333333333333333,0.08333333333333333,1.0,0.7722362999920733,0.05,,,5,0,,,,,
S11,S11,1103,1103,L1-top8,20,1330,8,0.005323300021700561,0.00026970001636072993,273874944,0.8910714285714286,0.89107108122156,0.22771298975054055,0.9677168367346938,0.5,1.0,0.6666666666666666,4,0.5,0.5,1.0,0.7722362999920733,0.05,8.0,,5,0,,,,,
S11,S11,1103,1103,L1-match,20,1330,10,0.005695999949239194,0.000327400048263371,273887232,0.8964285714285715,0.896427250347581,0.2338155919109266,0.9658163265306123,0.4,1.0,0.5714285714285715,6,0.6,0.4,1.0,0.7722362999920733,0.05,10.0,,5,0,,,,,
S11,S11,1103,1103,SHIL-k8,20,1330,8,0.006755999987944961,0.00025560002541169524,273895424,0.8517857142857143,0.8517625521844931,0.3418583419056821,0.9300382653061224,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5265847999835387,,8.0,,1,0,,,,,
S11,S11,1103,1103,SC-L1,20,1330,4,0.0033932000515051186,0.00022039999021217227,380579840,0.8875,0.8874996412616112,0.22940182731042386,0.9672066326530612,1.0,1.0,1.0,0,0.0,1.0,1.0,21.415594100020826,,4.0,0.9,80,0,4.0,4.0,0.21015089804509718,0.018288774983077148,0.22843967302817433
S11,S11,1103,1103,SC-SHIL,20,1330,10,0.006535699998494238,0.00025370001094415784,315166720,0.8875,0.8874967712721347,0.23398497322699277,0.9656632653061225,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,22.217606799968053,,16.0,0.9,80,0,10.0,10.0,0.21364383528827785,0.01864440131373393,0.23228823660201178
S11,S11,1129,1129,L1-full,20,1330,50,0.008272500010207295,0.000548599986359477,278609920,0.8607142857142858,0.8606858542559706,0.35316622530878516,0.9362117346938776,0.08,1.0,0.14814814814814814,46,0.92,0.12,1.0,0.6650684999767691,0.05,,,5,0,,,,,
S11,S11,1129,1129,L1-top8,20,1330,8,0.0037788000190630555,0.00022270000772550702,278650880,0.875,0.8749218261413383,0.2779152077861055,0.9537755102040816,0.5,1.0,0.6666666666666666,4,0.5,0.5,1.0,0.6650684999767691,0.05,8.0,,5,0,,,,,
S11,S11,1129,1129,L1-match,20,1330,6,0.0059281999710947275,0.0003066000062972307,278663168,0.8910714285714286,0.8910126949791182,0.2707588419607344,0.9559693877551021,0.6666666666666666,1.0,0.8,2,0.3333333333333333,0.6666666666666666,1.0,0.6650684999767691,0.05,6.0,,5,0,,,,,
S11,S11,1129,1129,SHIL-k8,20,1330,8,0.00852370000211522,0.00034069997491315007,278671360,0.8857142857142857,0.8856428124720808,0.26750805191445526,0.9569897959183673,0.5,1.0,0.6666666666666666,4,0.5,0.875,1.0,0.5224234000197612,,8.0,,1,0,,,,,
S11,S11,1129,1129,SC-L1,20,1330,4,0.003562700003385544,0.0002547000185586512,385343488,0.8892857142857142,0.8892348527385023,0.26683613618665103,0.9572704081632653,1.0,1.0,1.0,0,0.0,1.0,1.0,19.93691950000357,,4.0,0.9,80,0,4.0,4.0,0.20636033786737018,0.017020978305139767,0.22338131617250995
S11,S11,1129,1129,SC-SHIL,20,1330,6,0.0069142000284045935,0.00032519997330382466,319954944,0.825,0.8249642784241682,0.37577057905839734,0.9117602040816326,0.5,0.75,0.6,3,0.5,0.8333333333333334,0.75,21.17599810002139,,8.0,0.9,80,0,7.0,6.0,0.20769688822013072,0.017429709056326702,0.22421548933362725
S11,S11,1151,1151,L1-full,20,1330,58,0.009109199978411198,0.000678699987474829,283398144,0.8928571428571429,0.892822966507177,0.23697070581141338,0.9678061224489797,0.06896551724137931,1.0,0.12903225806451613,54,0.9310344827586207,0.08620689655172414,1.0,0.5982674999977462,0.05,,,5,0,,,,,
S11,S11,1151,1151,L1-top8,20,1330,8,0.005416799976956099,0.0002614000113680959,283439104,0.9125,0.9124528205569966,0.20330101742511028,0.9756760204081631,0.5,1.0,0.6666666666666666,4,0.5,0.625,1.0,0.5982674999977462,0.05,8.0,,5,0,,,,,
S11,S11,1151,1151,L1-match,20,1330,10,0.006080400024075061,0.0002559999702498317,283447296,0.9142857142857143,0.9142321093540606,0.20604874490622374,0.9749744897959184,0.4,1.0,0.5714285714285715,6,0.6,0.5,1.0,0.5982674999977462,0.05,10.0,,5,0,,,,,
S11,S11,1151,1151,SHIL-k8,20,1330,8,0.00781540002208203,0.00038489996222779155,283451392,0.8589285714285714,0.858892124560234,0.3326867595295465,0.933405612244898,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5834706000168808,,8.0,,1,0,,,,,
S11,S11,1151,1151,SC-L1,20,1330,4,0.003880599979311228,0.0002052999916486442,390111232,0.9053571428571429,0.9053061120310371,0.20242293934549854,0.9756760204081633,1.0,1.0,1.0,0,0.0,1.0,1.0,20.63740810006857,,4.0,0.9,80,0,4.0,4.0,0.21403450928734155,0.018298826497281907,0.23233333578462345
S11,S11,1151,1151,SC-SHIL,20,1330,10,0.005368300015106797,0.0002840000088326633,324718592,0.9089285714285714,0.9089050424376194,0.20101993487508654,0.9759566326530612,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,21.6080304000061,,16.0,0.9,80,0,10.0,10.0,0.21089149995739276,0.01844800196887667,0.22933950192626942
S11,S11,1171,1171,L1-full,20,1330,57,0.007949199993163347,0.0006111999973654747,288157696,0.875,0.8749601275917065,0.2795118685237847,0.9531122448979592,0.07017543859649122,1.0,0.13114754098360656,53,0.9298245614035088,0.10526315789473684,1.0,0.592962599999737,0.05,,,5,0,,,,,
S11,S11,1171,1171,L1-top8,20,1330,8,0.004709700006060302,0.00022069999249652028,288190464,0.8964285714285715,0.8964232869023929,0.22542574962876497,0.9685331632653063,0.5,1.0,0.6666666666666666,4,0.5,0.625,1.0,0.592962599999737,0.05,8.0,,5,0,,,,,
S11,S11,1171,1171,L1-match,20,1330,10,0.004545100033283234,0.0002318999613635242,288202752,0.8964285714285715,0.896427250347581,0.2263065265473857,0.9681632653061225,0.4,1.0,0.5714285714285715,6,0.6,0.5,1.0,0.592962599999737,0.05,10.0,,5,0,,,,,
S11,S11,1171,1171,SHIL-k8,20,1330,8,0.006773400004021823,0.00024480000138282776,288206848,0.8428571428571429,0.8428250663400694,0.3574876129400854,0.9210076530612245,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5617739000008442,,8.0,,1,0,,,,,
S11,S11,1171,1171,SC-L1,20,1330,4,0.0031069000251591206,0.0001702999579720199,394878976,0.9,0.9,0.2235745940123244,0.9691581632653061,1.0,1.0,1.0,0,0.0,1.0,1.0,20.285702800028957,,4.0,0.9,80,0,4.0,4.0,0.22391960210979578,0.0181106849310525,0.24203028704084828
S11,S11,1171,1171,SC-SHIL,20,1330,10,0.005497700010892004,0.00021239998750388622,329490432,0.9,0.8999885190902017,0.22420967810705927,0.9687755102040816,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,21.95380479999585,,16.0,0.9,80,0,10.0,10.0,0.22690632339006292,0.018858105670921756,0.24576442906098467
S11,S11,1181,1181,L1-full,20,1330,65,0.012570999970193952,0.000671899993903935,292933632,0.825,0.8248905565978737,0.3700636185404245,0.9282908163265307,0.06153846153846154,1.0,0.11594202898550725,61,0.9384615384615385,0.1076923076923077,1.0,0.6470815000357106,0.05,,,5,0,,,,,
S11,S11,1181,1181,L1-top8,20,1330,8,0.004570499993860722,0.00029960001120343804,292978688,0.8696428571428572,0.8696391159185053,0.2799274665485139,0.9539158163265306,0.5,1.0,0.6666666666666666,4,0.5,0.75,1.0,0.6470815000357106,0.05,8.0,,5,0,,,,,
S11,S11,1181,1181,L1-match,20,1330,10,0.00476629997137934,0.00023439998039975762,292986880,0.8732142857142857,0.8731944723505904,0.2811337852390007,0.9533928571428572,0.4,1.0,0.5714285714285715,6,0.6,0.6,1.0,0.6470815000357106,0.05,10.0,,5,0,,,,,
S11,S11,1181,1181,SHIL-k8,20,1330,8,0.005540299986023456,0.00026299996534362435,292990976,0.8446428571428571,0.8445590895603817,0.3628804679765473,0.9196811224489796,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5410523999598809,,8.0,,1,0,,,,,
S11,S11,1181,1181,SC-L1,20,1330,4,0.0038852000143378973,0.0002589999930933118,399642624,0.8767857142857143,0.87676645904494,0.2664479826707404,0.9565433673469387,1.0,1.0,1.0,0,0.0,1.0,1.0,19.52200190006988,,4.0,0.9,80,0,4.0,4.0,0.21213178126573853,0.015555917133103734,0.22768769839884226
S11,S11,1181,1181,SC-SHIL,20,1330,10,0.005479699990246445,0.0002680000034160912,334258176,0.875,0.8749218261413383,0.2704689946659409,0.9558290816326531,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,20.787316700036172,,16.0,0.9,80,0,10.0,10.0,0.2177021165433984,0.01670209492782888,0.23440421147122728
S11,S11,1201,1201,L1-full,20,1330,59,0.007936600013636053,0.0008539999835193157,297701376,0.8553571428571428,0.8553345388788427,0.29655673967437174,0.9479846938775509,0.06779661016949153,1.0,0.12698412698412698,55,0.9322033898305084,0.0847457627118644,1.0,0.649125500000082,0.05,,,5,0,,,,,
S11,S11,1201,1201,L1-top8,20,1330,8,0.0051297000027261674,0.000228899996727705,297742336,0.8946428571428572,0.8946425211815088,0.2400189313172157,0.9632015306122449,0.5,1.0,0.6666666666666666,4,0.5,0.625,1.0,0.649125500000082,0.05,8.0,,5,0,,,,,
S11,S11,1201,1201,L1-match,20,1330,10,0.004675000032875687,0.0002589999930933118,297758720,0.8857142857142857,0.8857084545129854,0.23910646309130668,0.9637244897959184,0.4,1.0,0.5714285714285715,6,0.6,0.5,1.0,0.649125500000082,0.05,10.0,,5,0,,,,,
S11,S11,1201,1201,SHIL-k8,20,1330,8,0.006378000020049512,0.0002142000012099743,297762816,0.8196428571428571,0.819642282022583,0.36761885415235673,0.9130102040816326,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5260549000231549,,8.0,,1,0,,,,,
S11,S11,1201,1201,SC-L1,20,1330,4,0.003936900000553578,0.0001928000128827989,404430848,0.8910714285714286,0.8910432860528389,0.2313591264068758,0.9669132653061224,1.0,1.0,1.0,0,0.0,1.0,1.0,19.870224000012968,,4.0,0.9,80,0,4.0,4.0,0.24750049545685318,0.02019897524745995,0.2676994707043131
S11,S11,1201,1201,SC-SHIL,20,1330,10,0.008598099986556917,0.0004655999946407974,339025920,0.8928571428571429,0.8928352725045927,0.23321629035684452,0.965829081632653,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,21.506191699998453,,16.0,0.9,80,0,10.0,10.0,0.24807306274230245,0.02065152231868606,0.2687245850609885
S11,S11,1213,1213,L1-full,20,1330,50,0.009322000027168542,0.0005881999968551099,302534656,0.8714285714285714,0.8714138102588307,0.27897376112031663,0.9546811224489796,0.08,1.0,0.14814814814814814,46,0.92,0.12,1.0,0.6360363999847323,0.05,,,5,0,,,,,
