dataset,scenario,data_seed,split_seed,model,feature_count,candidate_edges,selected_edges,refit_seconds,predict_seconds,peak_rss_bytes,accuracy,macro_f1,log_loss,roc_auc_ovr,support_precision,support_recall,support_f1,false_inclusions,false_discovery_proportion,equivalence_precision,equivalence_recall,selection_seconds,selected_c,chosen_q,chosen_pi,base_fit_count,warning_count,tuning_support_size,final_support_size,validation_log_loss,validation_log_loss_se,one_se_ceiling,run_mean_jaccard
S09,S09,1277,1277,SHIL-k8,16,680,8,0.0031433000112883,0.0002416999777778,253878272,0.9142857142857144,0.914197065846091,0.1925770934137098,0.9791326530612244,0.5,1.0,0.6666666666666666,4,0.5,,,0.2721366000478156,,8.0,,1,0,,,,,,0.3333333333333333
S09,S09,1277,1277,SC-L1,16,680,4,0.0028563999803736,0.0002204000484198,308928512,0.9107142857142856,0.910641339869281,0.1942887335040052,0.9789413265306122,1.0,1.0,1.0,0,0.0,,,9.329422899987549,,4.0,0.9,80,0,4.0,4.0,0.2304094443218509,0.020354947944696,0.2507643922665469,1.0
S09,S09,1277,1277,SC-SHIL,16,680,4,0.0033479999983683,0.0003041999880224,275124224,0.9107142857142856,0.910641339869281,0.1942887335040052,0.9789413265306122,1.0,1.0,1.0,0,0.0,,,13.38433349999832,,4.0,0.9,80,0,4.0,4.0,0.2304094443218509,0.020354947944696,0.2507643922665469,1.0
S10,S10,1103,1103,L1-full,24,2300,526,0.0403190000215545,0.0071297999820671,262152192,0.87125,0.8712159929731444,0.4418444848405445,0.94516875,0.0152091254752851,1.0,0.0299625468164794,518,0.9847908745247148,,,2.2381255999789573,0.25,,,5,0,,,,,,0.06414308430026565
S10,S10,1103,1103,L1-top8,24,2300,8,0.0037085000076331,0.0002939000260084,262471680,0.92375,0.923747021368022,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,2.2381255999789573,0.25,8.0,,5,0,,,,,,1.0
S10,S10,1103,1103,L1-match,24,2300,8,0.0036265000235289,0.0002486999728716,262479872,0.92375,0.923747021368022,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,2.2381255999789573,0.25,8.0,,5,0,,,,,,1.0
S10,S10,1103,1103,SHIL-k8,24,2300,8,0.0033103000023402,0.0004037999897263,262483968,0.92375,0.923747021368022,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,1.7017808999517,,8.0,,1,0,,,,,,1.0
S10,S10,1103,1103,SC-L1,24,2300,8,0.0031684000277891,0.0002380000078119,526016512,0.92375,0.923747021368022,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,67.887286400015,,8.0,0.9,80,0,8.0,8.0,0.1569207720977251,0.0147882330849262,0.1717090051826513,1.0
S10,S10,1103,1103,SC-SHIL,24,2300,8,0.003472700016573,0.0003433999954722,367124480,0.92375,0.923747021368022,0.1727214338456219,0.98180625,1.0,1.0,1.0,0,0.0,,,51.091256899992,,8.0,0.9,80,0,8.0,8.0,0.1569207720977251,0.0147882330849262,0.1717090051826513,1.0
S10,S10,1129,1129,L1-full,24,2300,123,0.0127659999998286,0.0013813999830745,270577664,0.89625,0.8962485409951078,0.2687039516112803,0.96774375,0.065040650406504,1.0,0.1221374045801527,115,0.934959349593496,,,1.563220000010915,0.05,,,5,0,,,,,,0.06265100917899145
S10,S10,1129,1129,L1-top8,24,2300,8,0.0035002999939024,0.0002688000095076,270774272,0.9175,0.91749535911395,0.1837299759452977,0.9796125,1.0,1.0,1.0,0,0.0,,,1.563220000010915,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1129,1129,L1-match,24,2300,8,0.0034839999862015,0.0002587999915704,270778368,0.9175,0.91749535911395,0.1837299759452977,0.9796125,1.0,1.0,1.0,0,0.0,,,1.563220000010915,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1129,1129,SHIL-k8,24,2300,8,0.0034479000023566,0.0002600000007078,270782464,0.9175,0.91749535911395,0.1837299759452977,0.9796125,1.0,1.0,1.0,0,0.0,,,1.396335099998396,,8.0,,1,0,,,,,,1.0
S10,S10,1129,1129,SC-L1,24,2300,8,0.0035862999502569,0.000261400011368,534462464,0.9175,0.91749535911395,0.1837299759452977,0.9796125,1.0,1.0,1.0,0,0.0,,,67.49828030000208,,8.0,0.9,80,0,8.0,8.0,0.1567136068661798,0.0125394558069414,0.1692530626731212,1.0
S10,S10,1129,1129,SC-SHIL,24,2300,8,0.00444210000569,0.0002792999730445,375570432,0.9175,0.91749535911395,0.1837299759452977,0.9796125,1.0,1.0,1.0,0,0.0,,,61.50203530001454,,8.0,0.9,80,0,8.0,8.0,0.1567136068661798,0.0125394558069414,0.1692530626731212,1.0
S10,S10,1151,1151,L1-full,24,2300,135,0.0122808999731205,0.0017101999837905,278806528,0.89375,0.89372990831079,0.297854080077557,0.96073125,0.0592592592592592,1.0,0.1118881118881118,127,0.9407407407407408,,,1.4344985000207089,0.05,,,5,0,,,,,,0.06223438703590675
S10,S10,1151,1151,L1-top8,24,2300,8,0.0033648000098764,0.0002461000112816,278990848,0.91625,0.9162341630214462,0.1725721146305979,0.9813875,1.0,1.0,1.0,0,0.0,,,1.4344985000207089,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1151,1151,L1-match,24,2300,8,0.0032454000320285,0.0002459000097587,278990848,0.91625,0.9162341630214462,0.1725721146305979,0.9813875,1.0,1.0,1.0,0,0.0,,,1.4344985000207089,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1151,1151,SHIL-k8,24,2300,8,0.0034237999934703,0.0002684999490156,278994944,0.91625,0.9162341630214462,0.172572114630598,0.9813875,1.0,1.0,1.0,0,0.0,,,1.3412717999890449,,8.0,,1,0,,,,,,1.0
S10,S10,1151,1151,SC-L1,24,2300,8,0.0032206999603658,0.0002500000409781,542711808,0.91625,0.9162341630214462,0.172572114630598,0.9813875,1.0,1.0,1.0,0,0.0,,,48.3847250000108,,8.0,0.9,80,0,8.0,8.0,0.1683684183342184,0.013987541928548,0.1823559602627665,1.0
S10,S10,1151,1151,SC-SHIL,24,2300,8,0.003197599959094,0.0002429000451229,383807488,0.91625,0.9162341630214462,0.172572114630598,0.9813875,1.0,1.0,1.0,0,0.0,,,50.17693009995856,,8.0,0.9,80,0,8.0,8.0,0.1683684183342184,0.013987541928548,0.1823559602627665,1.0
S10,S10,1171,1171,L1-full,24,2300,87,0.0116029999917373,0.0012034999672323,269606912,0.91375,0.9137336902758176,0.225486386222131,0.97146875,0.0919540229885057,1.0,0.1684210526315789,79,0.9080459770114944,,,1.503547800006345,0.05,,,5,0,,,,,,0.060296000297882145
S10,S10,1171,1171,L1-top8,24,2300,8,0.0044465000391937,0.0006221999647095,269770752,0.9275,0.9274959216455926,0.1645835833120136,0.9835125,1.0,1.0,1.0,0,0.0,,,1.503547800006345,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1171,1171,L1-match,24,2300,8,0.00488259998383,0.000452900014352,269778944,0.9275,0.9274959216455926,0.1645835833120136,0.9835125,1.0,1.0,1.0,0,0.0,,,1.503547800006345,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1171,1171,SHIL-k8,24,2300,8,0.0060421000234782,0.0004626999725587,269778944,0.9275,0.9274959216455926,0.1645835833120136,0.9835125,1.0,1.0,1.0,0,0.0,,,1.6064902999787591,,8.0,,1,0,,,,,,1.0
S10,S10,1171,1171,SC-L1,24,2300,8,0.0044492000015452,0.0003358000540174,533471232,0.9275,0.9274959216455926,0.1645835833120136,0.9835125,1.0,1.0,1.0,0,0.0,,,50.77077040000586,,8.0,0.9,80,0,8.0,8.0,0.130082208289355,0.0117263046663175,0.1418085129556725,1.0
S10,S10,1171,1171,SC-SHIL,24,2300,8,0.004335000005085,0.0003119999892078,374632448,0.9275,0.9274959216455926,0.1645835833120136,0.9835125,1.0,1.0,1.0,0,0.0,,,49.81256310001481,,8.0,0.9,80,0,8.0,8.0,0.130082208289355,0.0117263046663175,0.1418085129556725,1.0
S10,S10,1181,1181,L1-full,24,2300,134,0.017942399950698,0.0017167000332847,277872640,0.89375,0.8937418646115093,0.2972796284143225,0.9610375,0.0597014925373134,1.0,0.1126760563380281,126,0.9402985074626866,,,1.4505430000135675,0.05,,,5,0,,,,,,0.06857890067308796
S10,S10,1181,1181,L1-top8,24,2300,8,0.0038933999603614,0.0002998000127263,278081536,0.92,0.9199874980465698,0.1734433863381921,0.98204375,1.0,1.0,1.0,0,0.0,,,1.4505430000135675,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1181,1181,L1-match,24,2300,8,0.0041107999859377,0.0002890999894589,278081536,0.92,0.9199874980465698,0.1734433863381921,0.98204375,1.0,1.0,1.0,0,0.0,,,1.4505430000135675,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1181,1181,SHIL-k8,24,2300,8,0.0046008999925106,0.0003196999896317,278081536,0.92,0.9199874980465698,0.1734433863381921,0.98204375,1.0,1.0,1.0,0,0.0,,,1.4531331000034695,,8.0,,1,0,,,,,,1.0
S10,S10,1181,1181,SC-L1,24,2300,8,0.004158700001426,0.0003461000160314,541757440,0.92,0.9199874980465698,0.1734433863381921,0.98204375,1.0,1.0,1.0,0,0.0,,,48.5843985999818,,8.0,0.9,80,0,8.0,8.0,0.1655288446223873,0.0132197156502667,0.1787485602726541,1.0
S10,S10,1181,1181,SC-SHIL,24,2300,8,0.0052657999913208,0.0003649000427685,382869504,0.92,0.9199874980465698,0.1734433863381921,0.98204375,1.0,1.0,1.0,0,0.0,,,51.60013919998892,,8.0,0.9,80,0,8.0,8.0,0.1655288446223873,0.0132197156502667,0.1787485602726541,1.0
S10,S10,1201,1201,L1-full,24,2300,113,0.0100881000398658,0.0012985999928787,235962368,0.9125,0.912499453121582,0.248818622180881,0.96963125,0.0707964601769911,1.0,0.1322314049586776,105,0.9292035398230089,,,1.473242099978961,0.05,,,5,0,,,,,,0.06073853679203632
S10,S10,1201,1201,L1-top8,24,2300,8,0.0034013999975286,0.0002705000224523,236154880,0.93875,0.9387491386597624,0.1539249065002652,0.98603125,1.0,1.0,1.0,0,0.0,,,1.473242099978961,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1201,1201,L1-match,24,2300,8,0.003318799950648,0.0002486000303179,236158976,0.93875,0.9387491386597624,0.1539249065002652,0.98603125,1.0,1.0,1.0,0,0.0,,,1.473242099978961,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1201,1201,SHIL-k8,24,2300,8,0.0031207000138238,0.0002322000218555,236158976,0.93875,0.9387491386597624,0.1539249065002652,0.98603125,1.0,1.0,1.0,0,0.0,,,1.329910199972801,,8.0,,1,0,,,,,,1.0
S10,S10,1201,1201,SC-L1,24,2300,8,0.0031609000288881,0.0002374000032432,550035456,0.93875,0.9387491386597624,0.1539249065002652,0.98603125,1.0,1.0,1.0,0,0.0,,,49.21546360000502,,8.0,0.9,80,0,8.0,8.0,0.1451753721413246,0.0124029108785281,0.1575782830198527,1.0
S10,S10,1201,1201,SC-SHIL,24,2300,8,0.0030587000073865,0.0002418999793007,391143424,0.93875,0.9387491386597624,0.1539249065002652,0.98603125,1.0,1.0,1.0,0,0.0,,,50.12616599997273,,8.0,0.9,80,0,8.0,8.0,0.1451753721413246,0.0124029108785281,0.1575782830198527,1.0
S10,S10,1213,1213,L1-full,24,2300,549,0.05856939998921,0.0098149999976158,247685120,0.85,0.8499240240371688,0.496698033187782,0.93474375,0.0145719489981785,1.0,0.0287253141831238,541,0.9854280510018216,,,1.855957199994009,0.25,,,5,0,,,,,,0.06507609294811949
S10,S10,1213,1213,L1-top8,24,2300,8,0.0039532000082544,0.0003557000309228,244465664,0.93375,0.933744927346,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,1.855957199994009,0.25,8.0,,5,0,,,,,,1.0
S10,S10,1213,1213,L1-match,24,2300,8,0.0050302000017836,0.0002874000347219,244473856,0.93375,0.933744927346,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,1.855957199994009,0.25,8.0,,5,0,,,,,,1.0
S10,S10,1213,1213,SHIL-k8,24,2300,8,0.0036868000170215,0.0003011000226251,244486144,0.93375,0.933744927346,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,1.360973400005605,,8.0,,1,0,,,,,,1.0
S10,S10,1213,1213,SC-L1,24,2300,8,0.0032991000334732,0.0002572999801486,508063744,0.93375,0.933744927346,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,49.79618509998545,,8.0,0.9,80,0,8.0,8.0,0.1400439932481789,0.0110020758317906,0.1510460690799696,1.0
S10,S10,1213,1213,SC-SHIL,24,2300,8,0.0043432000093162,0.0002973999944515,349171712,0.93375,0.933744927346,0.155809577533812,0.98548125,1.0,1.0,1.0,0,0.0,,,50.87107300001662,,8.0,0.9,80,0,8.0,8.0,0.1400439932481789,0.0110020758317906,0.1510460690799696,1.0
S10,S10,1231,1231,L1-full,24,2300,133,0.0131636000005528,0.0020094999927096,252489728,0.90375,0.9037462400875034,0.225273175491603,0.97365625,0.0601503759398496,1.0,0.1134751773049645,125,0.9398496240601504,,,1.5788019999745302,0.05,,,5,0,,,,,,0.06614691600261607
S10,S10,1231,1231,L1-top8,24,2300,8,0.0036870999610982,0.0003003000165335,252661760,0.94,0.93999399939994,0.150478909826374,0.98626875,1.0,1.0,1.0,0,0.0,,,1.5788019999745302,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1231,1231,L1-match,24,2300,8,0.0037507000379264,0.0002642999752424,252665856,0.94,0.93999399939994,0.150478909826374,0.98626875,1.0,1.0,1.0,0,0.0,,,1.5788019999745302,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1231,1231,SHIL-k8,24,2300,8,0.0041336999856866,0.0002801999798975,252669952,0.94,0.93999399939994,0.150478909826374,0.98626875,1.0,1.0,1.0,0,0.0,,,1.496179400011897,,8.0,,1,0,,,,,,1.0
S10,S10,1231,1231,SC-L1,24,2300,8,0.0032873000018298,0.0002589999930933,516415488,0.94,0.93999399939994,0.150478909826374,0.98626875,1.0,1.0,1.0,0,0.0,,,51.381687099987175,,8.0,0.9,80,0,8.0,8.0,0.1572439130099957,0.0123553565786494,0.1695992695886451,1.0
S10,S10,1231,1231,SC-SHIL,24,2300,8,0.0038972000475041,0.0002809000434353,357449728,0.94,0.93999399939994,0.150478909826374,0.98626875,1.0,1.0,1.0,0,0.0,,,55.25590829993598,,8.0,0.9,80,0,8.0,8.0,0.1572439130099957,0.0123553565786494,0.1695992695886451,1.0
S10,S10,1249,1249,L1-full,24,2300,119,0.0105868999962694,0.0012005000025965,260718592,0.88625,0.8862412903487924,0.2894147766413757,0.96088125,0.0672268907563025,1.0,0.1259842519685039,111,0.9327731092436976,,,1.4848000000347383,0.05,,,5,0,,,,,,0.06917983506942388
S10,S10,1249,1249,L1-top8,24,2300,8,0.0035956000210717,0.0002384999534115,260890624,0.90875,0.9087430131369432,0.2086938961356116,0.97368125,1.0,1.0,1.0,0,0.0,,,1.4848000000347383,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1249,1249,L1-match,24,2300,8,0.0031803000019863,0.0002275999868288,260898816,0.90875,0.9087430131369432,0.2086938961356116,0.97368125,1.0,1.0,1.0,0,0.0,,,1.4848000000347383,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1249,1249,SHIL-k8,24,2300,8,0.0033338000066578,0.0002410999732092,260898816,0.90875,0.9087430131369432,0.2086938961356116,0.97368125,1.0,1.0,1.0,0,0.0,,,1.383953400014434,,8.0,,1,0,,,,,,1.0
S10,S10,1249,1249,SC-L1,24,2300,8,0.0030678999610245,0.0002290999982506,524591104,0.90875,0.9087430131369432,0.2086938961356116,0.97368125,1.0,1.0,1.0,0,0.0,,,49.18538040004205,,8.0,0.9,80,0,8.0,8.0,0.20811103859528,0.0169280710742491,0.2250391096695292,1.0
S10,S10,1249,1249,SC-SHIL,24,2300,8,0.0032003999804146,0.0002458000089973,365740032,0.90875,0.9087430131369432,0.2086938961356116,0.97368125,1.0,1.0,1.0,0,0.0,,,52.4876985999872,,8.0,0.9,80,0,8.0,8.0,0.20811103859528,0.0169280710742491,0.2250391096695292,1.0
S10,S10,1277,1277,L1-full,24,2300,135,0.0188210000051185,0.0017292000120505,268992512,0.8775,0.8774877487748776,0.3112347830791999,0.95750625,0.0592592592592592,1.0,0.1118881118881118,127,0.9407407407407408,,,1.4543524999753572,0.05,,,5,0,,,,,,0.06014216746465944
S10,S10,1277,1277,L1-top8,24,2300,8,0.0043212999589741,0.0003053999971598,269164544,0.91,0.9099639855942376,0.1762887663363316,0.981175,1.0,1.0,1.0,0,0.0,,,1.4543524999753572,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1277,1277,L1-match,24,2300,8,0.0035213999799452,0.0002615000121295,269176832,0.91,0.9099639855942376,0.1762887663363316,0.981175,1.0,1.0,1.0,0,0.0,,,1.4543524999753572,0.05,8.0,,5,0,,,,,,1.0
S10,S10,1277,1277,SHIL-k8,24,2300,8,0.0038027000264264,0.0002803999814204,269180928,0.91,0.9099639855942376,0.1762887663363316,0.981175,1.0,1.0,1.0,0,0.0,,,1.4864573000231758,,8.0,,1,0,,,,,,1.0
S10,S10,1277,1277,SC-L1,24,2300,8,0.0041783000342547,0.0003938999725505,532889600,0.91,0.9099639855942376,0.1762887663363316,0.981175,1.0,1.0,1.0,0,0.0,,,50.15986200008774,,8.0,0.9,80,0,8.0,8.0,0.1804289031220323,0.0158170206843553,0.1962459238063876,1.0
S10,S10,1277,1277,SC-SHIL,24,2300,8,0.0040942999767139,0.0002785000251606,373972992,0.91,0.9099639855942376,0.1762887663363316,0.981175,1.0,1.0,1.0,0,0.0,,,52.62886779999826,,8.0,0.9,80,0,8.0,8.0,0.1804289031220323,0.0158170206843553,0.1962459238063876,1.0
S11,S11,1103,1103,L1-full,20,1330,60,0.0089088000240735,0.0006872999947518,273842176,0.8660714285714286,0.8660368271141461,0.2920347277321939,0.9532780612244898,0.0666666666666666,1.0,0.125,56,0.9333333333333332,0.0833333333333333,1.0,0.7722362999920733,0.05,,,5,0,,,,,,0.07994554149692035
S11,S11,1103,1103,L1-top8,20,1330,8,0.0053233000217005,0.0002697000163607,273874944,0.8910714285714286,0.89107108122156,0.2277129897505405,0.9677168367346938,0.5,1.0,0.6666666666666666,4,0.5,0.5,1.0,0.7722362999920733,0.05,8.0,,5,0,,,,,,0.37373737373737376
S11,S11,1103,1103,L1-match,20,1330,10,0.0056959999492391,0.0003274000482633,273887232,0.8964285714285715,0.896427250347581,0.2338155919109266,0.9658163265306124,0.4,1.0,0.5714285714285715,6,0.6,0.4,1.0,0.7722362999920733,0.05,10.0,,5,0,,,,,,0.29985754985754975
S11,S11,1103,1103,SHIL-k8,20,1330,8,0.0067559999879449,0.0002556000254116,273895424,0.8517857142857143,0.8517625521844931,0.3418583419056821,0.9300382653061224,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5265847999835387,,8.0,,1,0,,,,,,0.9012345679012346
S11,S11,1103,1103,SC-L1,20,1330,4,0.0033932000515051,0.0002203999902121,380579840,0.8875,0.8874996412616112,0.2294018273104238,0.9672066326530612,1.0,1.0,1.0,0,0.0,1.0,1.0,21.415594100020822,,4.0,0.9,80,0,4.0,4.0,0.2101508980450971,0.0182887749830771,0.2284396730281743,1.0
S11,S11,1103,1103,SC-SHIL,20,1330,10,0.0065356999984942,0.0002537000109441,315166720,0.8875,0.8874967712721347,0.2339849732269927,0.9656632653061225,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,22.217606799968053,,16.0,0.9,80,0,10.0,10.0,0.2136438352882778,0.0186444013137339,0.2322882366020117,0.8888888888888888
S11,S11,1129,1129,L1-full,20,1330,50,0.0082725000102072,0.0005485999863594,278609920,0.8607142857142858,0.8606858542559706,0.3531662253087851,0.9362117346938776,0.08,1.0,0.1481481481481481,46,0.92,0.12,1.0,0.6650684999767691,0.05,,,5,0,,,,,,0.0892971015473088
S11,S11,1129,1129,L1-top8,20,1330,8,0.003778800019063,0.0002227000077255,278650880,0.875,0.8749218261413383,0.2779152077861055,0.9537755102040816,0.5,1.0,0.6666666666666666,4,0.5,0.5,1.0,0.6650684999767691,0.05,8.0,,5,0,,,,,,0.3333333333333333
S11,S11,1129,1129,L1-match,20,1330,6,0.0059281999710947,0.0003066000062972,278663168,0.8910714285714286,0.8910126949791182,0.2707588419607344,0.955969387755102,0.6666666666666666,1.0,0.8,2,0.3333333333333333,0.6666666666666666,1.0,0.6650684999767691,0.05,6.0,,5,0,,,,,,0.3580246913580247
S11,S11,1129,1129,SHIL-k8,20,1330,8,0.0085237000021152,0.0003406999749131,278671360,0.8857142857142857,0.8856428124720808,0.2675080519144552,0.9569897959183672,0.5,1.0,0.6666666666666666,4,0.5,0.875,1.0,0.5224234000197612,,8.0,,1,0,,,,,,0.7580246913580246
S11,S11,1129,1129,SC-L1,20,1330,4,0.0035627000033855,0.0002547000185586,385343488,0.8892857142857142,0.8892348527385023,0.266836136186651,0.9572704081632653,1.0,1.0,1.0,0,0.0,1.0,1.0,19.93691950000357,,4.0,0.9,80,0,4.0,4.0,0.2063603378673701,0.0170209783051397,0.2233813161725099,1.0
S11,S11,1129,1129,SC-SHIL,20,1330,6,0.0069142000284045,0.0003251999733038,319954944,0.825,0.8249642784241682,0.3757705790583973,0.9117602040816326,0.5,0.75,0.6,3,0.5,0.8333333333333334,0.75,21.17599810002139,,8.0,0.9,80,0,7.0,6.0,0.2076968882201307,0.0174297090563267,0.2242154893336272,0.657142857142857
S11,S11,1151,1151,L1-full,20,1330,58,0.0091091999784111,0.0006786999874748,283398144,0.8928571428571429,0.892822966507177,0.2369707058114133,0.9678061224489796,0.0689655172413793,1.0,0.1290322580645161,54,0.9310344827586208,0.0862068965517241,1.0,0.5982674999977462,0.05,,,5,0,,,,,,0.08956285509991055
S11,S11,1151,1151,L1-top8,20,1330,8,0.005416799976956,0.000261400011368,283439104,0.9125,0.9124528205569966,0.2033010174251102,0.9756760204081631,0.5,1.0,0.6666666666666666,4,0.5,0.625,1.0,0.5982674999977462,0.05,8.0,,5,0,,,,,,0.41414141414141414
S11,S11,1151,1151,L1-match,20,1330,10,0.006080400024075,0.0002559999702498,283447296,0.9142857142857144,0.9142321093540606,0.2060487449062237,0.9749744897959184,0.4,1.0,0.5714285714285715,6,0.6,0.5,1.0,0.5982674999977462,0.05,10.0,,5,0,,,,,,0.33048433048433046
S11,S11,1151,1151,SHIL-k8,20,1330,8,0.007815400022082,0.0003848999622277,283451392,0.8589285714285714,0.858892124560234,0.3326867595295465,0.933405612244898,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5834706000168808,,8.0,,1,0,,,,,,0.9012345679012346
S11,S11,1151,1151,SC-L1,20,1330,4,0.0038805999793112,0.0002052999916486,390111232,0.9053571428571427,0.9053061120310372,0.2024229393454985,0.9756760204081631,1.0,1.0,1.0,0,0.0,1.0,1.0,20.63740810006857,,4.0,0.9,80,0,4.0,4.0,0.2140345092873415,0.0182988264972819,0.2323333357846234,1.0
S11,S11,1151,1151,SC-SHIL,20,1330,10,0.0053683000151067,0.0002840000088326,324718592,0.9089285714285714,0.9089050424376194,0.2010199348750865,0.9759566326530612,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,21.6080304000061,,16.0,0.9,80,0,10.0,10.0,0.2108914999573927,0.0184480019688766,0.2293395019262694,0.8888888888888888
S11,S11,1171,1171,L1-full,20,1330,57,0.0079491999931633,0.0006111999973654,288157696,0.875,0.8749601275917065,0.2795118685237847,0.9531122448979592,0.0701754385964912,1.0,0.1311475409836065,53,0.9298245614035088,0.1052631578947368,1.0,0.592962599999737,0.05,,,5,0,,,,,,0.08278237427814886
S11,S11,1171,1171,L1-top8,20,1330,8,0.0047097000060603,0.0002206999924965,288190464,0.8964285714285715,0.8964232869023929,0.2254257496287649,0.9685331632653064,0.5,1.0,0.6666666666666666,4,0.5,0.625,1.0,0.592962599999737,0.05,8.0,,5,0,,,,,,0.3872053872053872
S11,S11,1171,1171,L1-match,20,1330,10,0.0045451000332832,0.0002318999613635,288202752,0.8964285714285715,0.896427250347581,0.2263065265473857,0.9681632653061224,0.4,1.0,0.5714285714285715,6,0.6,0.5,1.0,0.592962599999737,0.05,10.0,,5,0,,,,,,0.31481481481481477
S11,S11,1171,1171,SHIL-k8,20,1330,8,0.0067734000040218,0.0002448000013828,288206848,0.8428571428571429,0.8428250663400694,0.3574876129400854,0.9210076530612245,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5617739000008442,,8.0,,1,0,,,,,,0.9012345679012346
S11,S11,1171,1171,SC-L1,20,1330,4,0.0031069000251591,0.000170299957972,394878976,0.9,0.9,0.2235745940123244,0.969158163265306,1.0,1.0,1.0,0,0.0,1.0,1.0,20.28570280002896,,4.0,0.9,80,0,4.0,4.0,0.2239196021097957,0.0181106849310525,0.2420302870408482,1.0
S11,S11,1171,1171,SC-SHIL,20,1330,10,0.005497700010892,0.0002123999875038,329490432,0.9,0.8999885190902017,0.2242096781070592,0.9687755102040816,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,21.95380479999585,,16.0,0.9,80,0,10.0,10.0,0.2269063233900629,0.0188581056709217,0.2457644290609846,0.8888888888888888
S11,S11,1181,1181,L1-full,20,1330,65,0.0125709999701939,0.0006718999939039,292933632,0.825,0.8248905565978737,0.3700636185404245,0.9282908163265308,0.0615384615384615,1.0,0.1159420289855072,61,0.9384615384615383,0.1076923076923077,1.0,0.6470815000357106,0.05,,,5,0,,,,,,0.09563689738298554
S11,S11,1181,1181,L1-top8,20,1330,8,0.0045704999938607,0.0002996000112034,292978688,0.8696428571428572,0.8696391159185053,0.2799274665485139,0.9539158163265306,0.5,1.0,0.6666666666666666,4,0.5,0.75,1.0,0.6470815000357106,0.05,8.0,,5,0,,,,,,0.37373737373737376
S11,S11,1181,1181,L1-match,20,1330,10,0.0047662999713793,0.0002343999803997,292986880,0.8732142857142857,0.8731944723505904,0.2811337852390007,0.9533928571428572,0.4,1.0,0.5714285714285715,6,0.6,0.6,1.0,0.6470815000357106,0.05,10.0,,5,0,,,,,,0.30270655270655267
S11,S11,1181,1181,SHIL-k8,20,1330,8,0.0055402999860234,0.0002629999653436,292990976,0.8446428571428571,0.8445590895603817,0.3628804679765473,0.9196811224489796,0.375,0.75,0.5,5,0.625,0.875,0.75,0.5410523999598809,,8.0,,1,0,,,,,,0.9012345679012346
S11,S11,1181,1181,SC-L1,20,1330,4,0.0038852000143378,0.0002589999930933,399642624,0.8767857142857143,0.87676645904494,0.2664479826707404,0.9565433673469388,1.0,1.0,1.0,0,0.0,1.0,1.0,19.52200190006988,,4.0,0.9,80,0,4.0,4.0,0.2121317812657385,0.0155559171331037,0.2276876983988422,1.0
S11,S11,1181,1181,SC-SHIL,20,1330,10,0.0054796999902464,0.000268000003416,334258176,0.875,0.8749218261413383,0.2704689946659409,0.9558290816326532,0.4,1.0,0.5714285714285715,6,0.6,0.9,1.0,20.78731670003617,,16.0,0.9,80,0,10.0,10.0,0.2177021165433984,0.0167020949278288,0.2344042114712272,0.8888888888888888
S11,S11,1201,1201,L1-full,20,1330,59,0.007936600013636,0.0008539999835193,297701376,0.8553571428571428,0.8553345388788427,0.2965567396743717,0.9479846938775508,0.0677966101694915,1.0,0.1269841269841269,55,0.9322033898305084,0.0847457627118644,1.0,0.649125500000082,0.05,,,5,0,,,,,,0.07980177153932894
S11,S11,1201,1201,L1-top8,20,1330,8,0.0051297000027261,0.0002288999967277,297742336,0.8946428571428572,0.8946425211815088,0.2400189313172157,0.9632015306122448,0.5,1.0,0.6666666666666666,4,0.5,0.625,1.0,0.649125500000082,0.05,8.0,,5,0,,,,,,0.37373737373737376
